,Name,IfcType,Type_Name,Height,Length,Width,GrossFootprintArea,NetVolume,NetSideArea,FireRating,Reference,ThermalTransmittance,IsExternal,ExtendToStructure,LoadBearing,Typ,Laenge,Dicke,Hoehe,Hoehe_korrekt,Nettoflaeche,Nettovolumen,Aussenbauteil,TragendesElement,BrandabschnittsdefinierendesBauelement,Feuerwiderstandsklasse,VerweisBauteilkatalog,Betonart,Expositionsklasse,BewehrungsgradVolumen,Ausfuehrung,Project,Storey,PitchAngle,Perimeter,GrossArea,NetArea,GrossVolume,NumberOfRiser,NumberOfTreads,RiserHeight,TreadLength,Auftrittsbreite,Stufenhoehe,AnzahlSteigungen,CrossSectionArea,NetSurfaceArea,Span,Slope,Breite,Tiefe,OuterSurfaceArea,GrossSurfaceArea,NosingLength,WalkingLineOffset,TreadLengthAtOffset,TreadLengthAtInnerSide,ProjectedArea,TotalArea,RequiredHeadroom,Depth,Ebene,Querkraft,Herstellermodell,Beschreibung
764,Basiswand:AW - STB 200:5976068,,,,,,0.0810000000000618,0.226363500000017,5.06260011003112,,,,,,,,1.335,,,,18.1611979007249,4.49026976603474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,Basiswand:IW - STB 180:5976351,,,,,,0.190800000000038,0.418832999999862,5.73168,,,,,,,,0.99,,,,6.09211942933188,1.52302985733308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,Geschossdecke:STB 220 - Balkonplatten:5977979,,,,,,0.113400000000057,0.24151050000001,5.80710011222974,,,,,,,,1.03,,,,9.34440735315718,7.28099999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Basiswand:AW - STB 200:5979579,,,,,,0.199800000000025,0.241510500000009,2.29230000000001,,,,,,,,0.18750000000001,,,,11.2481045291108,16.3680999466776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Basiswand:AW - STB 200:5981700,,,,,,0.306250000000011,0.446858999999853,3.91385000000173,,,,,,,,0.979999999999995,,,,10.5356906337263,8.3699999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,Basiswand:IW - STB 180:5984550,,,,,,4.4100000000003,1.3339710000001,11.4168000000018,,,,,,,,11.45,,,,10.9752318467853,22.2596399360136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,Basiswand:IW - STB 180:5984605,,,,,,0.736249999999959,1.333971,3.53124999999974,,,,,,,,0.349999999999998,,,,30.7396600000007,7.84199999999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,Basiswand:IW - STB 180:5984624,,,,,,0.179999999999959,1.423233,14.6875000461858,,,,,,,,0.350000000000042,,,,14.5181860976797,7.73699999999751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,Basiswand:IW - STB 180:5984640,,,,,,0.874999999999984,1.31749999999921,11.937500046185,,,,,,,,1.85000000000026,,,,1.80809999999996,21.7346398720265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,Basiswand:IW - STB 180:5984740,,,,,,1.32749999072046,0.827519999998473,5.00000000000001,,,,,,,,6.24000000000005,,,,21.8687999999999,21.4718398400322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,Geschossdecke:STB 220 - Balkonplatten:5985698,,,,,,0.77375000000009,6.6098399999965,34.345410795652,,,,,,,,16.8700000068698,,,,7.07050000000112,22.2068399360129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,Geschossdecke:STB 220 - Balkonplatten:5987019,,,,,,0.424999999999992,0.393714000000003,11.8625000000008,,,,,,,,2.97500000000002,,,,7.07050000000113,16.368099946678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,Basiswand:AW - STB 200:5987690,,,,,,1.35874999072046,0.377568000000002,0.525,,,,,,,,,,,,7.07050000000111,16.3240999466776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,Basiswand:AW - STB 200:5987851,,,,,,4.28500000928022,94.5993504440181,1.26542616429473,,,,,,,,,,,,8.78510000024693,1.58812499999901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,Basiswand:AW - STB 200:5990648,,,,,,0.819999999999918,1.83995999999997,26.4327,,,,,,,,,,,,9.5110984587547,16.0520749999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,Basiswand:AW - STB 200:5994796,,,,,,2.09999999793906,1.73827800000008,3.2375,,,,,,,,,,,,3.32394824078526,3.55200000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,Basiswand:AW - STB 200:5994797,,,,,,0.412499999956863,1.18284538235299,0.887499999999995,,,,,,,,,,,,1.58558186244258,3.49700000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,Basiswand:AW - STB 200:5994798,,,,,,1.74999999828255,2.16276,6.72847499999981,,,,,,,,,,,,2.53717940978044,2.52338952025825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,Basiswand:IW - STB 180:5994876,,,,,,0.63184176459944,2.21656000000001,6.59999999999997,,,,,,,,,,,,7.85379094738189,3.27707142495384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Basiswand:AW - STB 180:5994964,,,,,,3.38800000137396,0.537786000000023,0.449999999999257,,,,,,,,,,,,2.43499999997395,3.14855829938682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,Basiswand:IW - STB 180:5995146,,,,,,0.645625009280303,1.10649000000006,2.25000004710785,,,,,,,,,,,,4.06,2.67466240783235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,Geschossdecke:STB 220 - Balkonplatten:5996668,,,,,,0.549999999956846,0.771582496103396,2.78244353738942,,,,,,,,,,,,1.44999999999257,7.68491500000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Geschossdecke:STB 220 - Balkonplatten:5996744,,,,,,0.699999999956843,0.494391557700413,1.89000000000001,,,,,,,,,,,,1.44999999999259,0.408879999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Geschossdecke:STB 220 - Balkonplatten:5996962,,,,,,3.17100001111162,0.759313168926131,1.70999999999999,,,,,,,,,,,,3.63999999998568,3.59011433936958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Geschossdecke:STB 220 - Balkonplatten:6000483,,,,,,3.28000000000005,0.389645665222298,1.89,,,,,,,,,,,,21.8106973847998,0.325457999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,Basiswand:AW - STB 200:6000843,,,,,,2.02500000000027,0.389596661749129,1.71000000000001,,,,,,,,,,,,13.8202199999948,3.93638399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,Geschossdecke:STB 220 - Balkonplatten:6001590,,,,,,1.27750000000002,0.771582496103395,1.89000000000003,,,,,,,,,,,,6.03287999999991,3.44421000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,Geschossdecke:STB 220 - Balkonplatten:6001808,,,,,,1.18124999999998,0.759313168926132,1.71,,,,,,,,,,,,21.0358,3.44520000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Basiswand:IW - STB 180:6002419,,,,,,1.68249999999995,0.774791671650232,4.81059999999999,,,,,,,,,,,,35.5440133204743,2.19627500006168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Ortbetontreppe:Treppe:6009927,,,,,,1.79000000928017,0.496733648720805,3.19510000000001,,,,,,,,,,,,5.23320000000002,1.4112010552896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,Geschossdecke:STB 220 - Balkonplatten:6022389,,,,,,1.15750000000002,0.762750001746271,4.4875,,,,,,,,,,,,6.35040000000006,0.483962941324785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,Basiswand:IW - STB 180:6022703,,,,,,0.450000009279399,2.25237600000007,2.45,,,,,,,,,,,,5.82120000000005,0.227564297022648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Basiswand:IW - STB 180:6022704,,,,,,0.903000000000004,1.89447999999996,1.22400000000095,,,,,,,,,,,,2.75099999999981,0.37875142025102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Basiswand:IW - STB 180:6023309,,,,,,0.676000000000305,1.88567999999995,2.88320000000068,,,,,,,,,,,,5.17980000000002,1.17806864210726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Ortbetontreppe:Treppe:6034009,,,,,,1.10400000000003,1.06411800000015,1.71360000000088,,,,,,,,,,,,6.28560000000006,0.365249999996094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,Basiswand:IW - STB 180:6035116,,,,,,2.42850000000039,1.10154000000005,3.01920000000037,,,,,,,,,,,,5.76180000000005,0.609000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,Basiswand:AW - STB 200:6037709,,,,,,2.19300000000008,0.86099999999999,3.72250000000015,,,,,,,,,,,,2.70299999999981,0.217499999998885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,Basiswand:AW - STB 200:6037710,,,,,,0.821925290105376,3.62490012889528,0.851399999999965,,,,,,,,,,,,5.4646000000001,0.217499999998888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Basiswand:AW - STB 200:6037711,,,,,,0.987499999999919,0.792414826523351,3.19320000000023,,,,,,,,,,,,6.63120000000001,0.545999999997852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,Basiswand:AW - STB 200:6037913,,,,,,0.438000000000002,0.90608965820082,0.287999999999999,,,,,,,,,,,,6.07860000000005,6.54320921543718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,Basiswand:AW - STB 200:6043249,,,,,,0.209999999999999,0.938470974539365,0.971849999999964,,,,,,,,,,,,2.959,4.14606599999846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,Basiswand:AW - STB 200:6043374,,,,,,0.143999999999995,0.796482346611797,2.45375999999949,,,,,,,,,,,,4.28722020321783,1.80986399999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,Basiswand:AW - STB 200:6043444,,,,,,2.06099999999993,0.910750284122634,1.39245627202446,,,,,,,,,,,,29.4399868464245,3.786444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,Basiswand:AW - STB 200:6044301,,,,,,0.0953999999999991,0.938938943676409,5.96391378434014,,,,,,,,,,,,8.28839999999977,0.941976000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Basiswand:AW - STB 200:6044591,,,,,,0.0954000000000014,0.796482346611798,3.88351657217372,,,,,,,,,,,,4.53600000002378,1.90512000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,Basiswand:AW - STB 200:6044666,,,,,,0.0954000000000053,0.910719213423358,4.18393664606622,,,,,,,,,,,,1.666,1.047816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,Basiswand:AW - STB 200:6044886,,,,,,0.0954000000000076,0.938938943676416,10.9981900969368,,,,,,,,,,,,4.0319999999996,0.495179999999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Basiswand:AW - STB 200:6045602,,,,,,0.0954000000000069,0.79241482652335,39.9019200864209,,,,,,,,,,,,1.53258898720458,0.932364000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,Basiswand:IW - STB 180:6045603,,,,,,0.0954000000000092,0.938470974539362,13.9727999999981,,,,,,,,,,,,182.405832263559,1.88568000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Basiswand:IW - STB 180:6045604,,,,,,0.316800000000037,0.906099975940019,23.6139314630533,,,,,,,,,,,,2.79982231959049,1.037124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Basiswand:IW - STB 180:6046612,,,,,,0.0954000000000022,0.792414826523352,1.52729999948603,,,,,,,,,,,,9.89364526478856,0.486539999999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Basiswand:AW - STB 180:6046686,,,,,,0.0954000000000045,0.938470974539375,20.1998813637774,,,,,,,,,,,,2.72440000000024,0.495179999999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Basiswand:IW - STB 180:6046898,,,,,,2.07720000000001,0.910750284122642,0.45492607051159,,,,,,,,,,,,0.881573936170115,0.983628000000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,Basiswand:AW - STB 200:6050167,,,,,,1.10699999999997,0.796482346611799,3.04920000123657,,,,,,,,,,,,0.925200000000106,1.98936000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Basiswand:AW - STB 200:6050294,,,,,,5.06100000206093,0.938938943676445,7.69068511054685,,,,,,,,,,,,48.1635200000017,1.094148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Basiswand:AT - STB 180:6052548,,,,,,0.930000000000008,0.910750284122638,0.231779512572436,,,,,,,,,,,,2.97260000000008,0.532620000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Basiswand:AW - STB 180:6069721,,,,,,,0.796482346611804,0.931585546876089,,,,,,,,,,,,1.1466,3.62650335373676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Basiswand:AW - STB 180:6093438,,,,,,,0.938938943676774,35.9150601262633,,,,,,,,,,,,0.347400000000043,0.907200000004757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Basiswand:AW - STB 200:6093611,,,,,,,0.90609997594002,2.42720000000005,,,,,,,,,,,,2.73240000000003,0.333199999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Basiswand:AW - STB 180:6110092,,,,,,,0.792414826523347,24.7732298098299,,,,,,,,,,,,6.69599999999997,0.806399999999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Basiswand:AW - STB 200:6110102,,,,,,,0.938470974539372,0.919800000000009,,,,,,,,,,,,10.5535999999999,0.306517797440913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,Basiswand:AW - STB 180:6110116,,,,,,,1.12406326757937,0.850499999999989,,,,,,,,,,,,8.28839999999924,0.503968017526282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Basiswand:AW - STB 180:6110169,,,,,,,0.9126230858148,14.4364399999993,,,,,,,,,,,,14.6704700000012,2.47033441744112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Basiswand:AW - STB 200:6110171,,,,,,,0.853088395506237,24.2212801265068,,,,,,,,,,,,4.60635000000303,0.490392000000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,Geschossdecke:STB 220 - Balkonplatten:6175817,,,,,,,0.806999999999993,0.833400000000003,,,,,,,,,,,,0.681625000000143,0.337549787233997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,Basiswand:AW - STB 200:6179895,,,,,,,0.753200000000004,4.64984667128576,,,,,,,,,,,,2.87000000000001,0.185040000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Basiswand:AW - STB 200:6184456,,,,,,,1.26507999999893,3.62705,,,,,,,,,,,,1.19822500000013,0.121980000000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Basiswand:AW - STB 200:6184584,,,,,,,1.22187999999844,0.608400000000287,,,,,,,,,,,,3.38399999999731,0.476479999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,Basiswand:AW - STB 200:6184585,,,,,,,0.655199999999993,0.662400000000022,,,,,,,,,,,,6.81499999999511,0.47648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Basiswand:AW - STB 200:6184590,,,,,,,0.827699999999225,27.4677600000021,,,,,,,,,,,,6.10999999997128,0.848730000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,Basiswand:AW - STB 200:6184844,,,,,,,1.67912799999987,24.9124800000009,,,,,,,,,,,,0.148000000002863,0.664329999999751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,Geschossdecke:STB 220 - Balkonplatten:6185024,,,,,,,0.870899999999294,8.49196034362257,,,,,,,,,,,,1.66749999999254,1.07208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,Geschossdecke:STB 220 - Balkonplatten:6185216,,,,,,,1.3910133468163,0.710999999999956,,,,,,,,,,,,0.652000000000737,1.55327999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Basiswand:IW - STB 180:6223982,,,,,,,1.39101334681631,3.39888000000023,,,,,,,,,,,,0.256000000000001,0.217699999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Basiswand:IW - STB 180:6228152,,,,,,,1.3453879999998,0.648031427289301,,,,,,,,,,,,2.80149999997121,0.957600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,Basiswand:IW - STB 180:6228285,,,,,,,1.34538799999954,2.152,,,,,,,,,,,,5.36499999999511,0.425599999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Basiswand:IW - STB 180:6228319,,,,,,,0.994787499999993,26.6509399999994,,,,,,,,,,,,0.148000000002856,0.425600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,Basiswand:IW - STB 180:6228327,,,,,,,2.10409336867508,1.4257,,,,,,,,,,,,1.99298098463371,0.957600000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,Basiswand:IW - STB 180:6228328,,,,,,,2.6406670542192,1.4257000000001,,,,,,,,,,,,6.19553768492175,0.957600000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,Basiswand:IW - STB 180:6228585,,,,,,,2.20537032876831,1.42570000000012,,,,,,,,,,,,0.255999999999998,0.957600000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,Basiswand:IW - STB 180:6228587,,,,,,,0.473428959445193,4.73440000000071,,,,,,,,,,,,1.19498098463099,11.9887650000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Basiswand:IW - STB 180:6228595,,,,,,,0.670943999999983,1.42570000000005,,,,,,,,,,,,3.63999999998567,0.535068000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,Basiswand:IW - STB 180:6228596,,,,,,,1.61879999999963,26.9971399999994,,,,,,,,,,,,1.44999999999258,0.45864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Basiswand:IW - STB 180:6228892,,,,,,,1.06499999999961,15.5757199999998,,,,,,,,,,,,4.80999999997664,0.0694800000000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,Basiswand:IW - STB 180:6228894,,,,,,,0.88979999999997,0.455,,,,,,,,,,,,0.65199999999318,0.491832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Basiswand:IW - STB 180:6228902,,,,,,,8.08619000000008,2.88529999999988,,,,,,,,,,,,17.0398724631489,1.89964800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,Basiswand:IW - STB 180:6228903,,,,,,,1.40030690938652,50.1513600204582,,,,,,,,,,,,30.4085876122096,0.441983999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Basiswand:IW - STB 180:6232984,,,,,,,2.96288499999983,9.37130000000007,,,,,,,,,,,,327.727463441705,0.427983999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,Basiswand:IW - STB 180:6232988,,,,,,,4.34788000000042,,,,,,,,,,,,,54.0108301823333,0.441983999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Basiswand:IW - STB 180:6232996,,,,,,,11.1575050000001,,,,,,,,,,,,,27.8148852036511,2.64068460000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,Basiswand:IW - STB 180:6232997,,,,,,,2.07802730108706,,,,,,,,,,,,,668.742242748761,0.202153500000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,Basiswand:IW - STB 180:6233025,,,,,,,0.736440000000366,,,,,,,,,,,,,2.71162231959038,0.48420000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Basiswand:IW - STB 180:6233033,,,,,,,1.13910641112828,,,,,,,,,,,,,1.88099999999999,0.202153500000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,Basiswand:IW - STB 180:6233034,,,,,,,1.52302985733308,,,,,,,,,,,,,1.88100000000001,0.829143000000556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,Basiswand:IW - STB 180:6234218,,,,,,,7.28099999999943,,,,,,,,,,,,,1.09019999999999,0.122692500000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,Basiswand:IW - STB 180:6234222,,,,,,,16.3680999466776,,,,,,,,,,,,,1.69100000000003,0.516600000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Basiswand:IW - STB 180:6234230,,,,,,,8.3699999999987,,,,,,,,,,,,,2.052,0.215680500000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,Basiswand:IW - STB 180:6234231,,,,,,,22.2596399360136,,,,,,,,,,,,,1.51999999999994,0.507599999999553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Basiswand:IW - STB 180:6234232,,,,,,,7.84199999999756,,,,,,,,,,,,,47.1485,1.02224999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,Basiswand:IW - STB 180:6234234,,,,,,,7.73699999999751,,,,,,,,,,,,,48.064528,0.916499999995691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,Basiswand:IW - STB 180:6234242,,,,,,,21.7346398720265,,,,,,,,,,,,,35.0246,0.0222000000004296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Basiswand:IW - STB 180:6234243,,,,,,,21.4718398400322,,,,,,,,,,,,,36.64112,0.250124999998881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,Basiswand:IW - STB 180:6234246,,,,,,,22.2068399360129,,,,,,,,,,,,,48.711136,0.0977999999987678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,Basiswand:IW - STB 180:6234248,,,,,,,16.368099946678,,,,,,,,,,,,,84.3359999999998,0.0384000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,Basiswand:IW - STB 180:6234256,,,,,,,16.3240999466776,,,,,,,,,,,,,18.731999999996,0.420224999995684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,Basiswand:IW - STB 180:6234257,,,,,,,1.58812499999901,,,,,,,,,,,,,9.92909989316962,0.80474999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,Basiswand:AW - STB 200:6318374,,,,,,,16.0520749999981,,,,,,,,,,,,,38.08620980122,0.0222000000004285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,Basiswand:IW - STB 180:6318741,,,,,,,3.55200000000009,,,,,,,,,,,,,3.8984604091201,0.298947147695058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,Basiswand:AW - STB 200:6318841,,,,,,,3.49700000000006,,,,,,,,,,,,,11.4919999999999,0.929330652738259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,Basiswand:AT - STB 180:6334886,,,,,,,2.52338952025825,,,,,,,,,,,,,46.7801200256794,0.0384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,Basiswand:AT - STB 180:6335494,,,,,,,3.27707142495384,,,,,,,,,,,,,2.67929999948608,0.179247147694648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,Basiswand:AT - STB 180:6336198,,,,,,,3.14855829938682,,,,,,,,,,,,,45.9570000000006,0.609000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,Basiswand:AT - STB 180:6340802,,,,,,,7.68491500000018,,,,,,,,,,,,,3.16654000000004,0.217499999998884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,Basiswand:AW - STB 300 Erdberührend:6349061,,,,,,,3.59011433936958,,,,,,,,,,,,,5.36609418319791,0.217499999998886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,Basiswand:AT - STB 180:6390366,,,,,,,0.325457999999997,,,,,,,,,,,,,13.4083202129395,0.545999999997851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Basiswand:AT - STB 180:6390465,,,,,,,3.93638399999999,,,,,,,,,,,,,126.590672197264,0.217499999998887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,Basiswand:AT - STB 180:6390589,,,,,,,3.44421000000001,,,,,,,,,,,,,6.04309837065356,0.721499999996496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,Basiswand:AT - STB 180:6390931,,,,,,,3.44520000000002,,,,,,,,,,,,,6.03062034538988,0.0977999999989772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
